Crop,Nitrogen (N),Phosphorus (P),Potassium (K),Rainfall,pH,Temperature,Humidity
Coriander leaves,13,18,19,406.34101,6.47751,22.153858,43.87067
Coriander leaves,10,15,13,597.878144,6.38841,16.04769,66.192968
Coriander leaves,9,19,11,468.384923,6.440593,21.20858,61.886925
Coriander leaves,10,17,20,400.176463,6.336471,17.494081,44.746726
Coriander leaves,9,19,20,454.055629,6.301165,24.174829,44.05258
Coriander leaves,13,18,14,535.8358,6.348257,19.611662,58.523097
Coriander leaves,12,20,16,513.829235,6.531045,24.746304,67.150938
Coriander leaves,15,11,16,532.235738,6.361312,20.522014,53.365435
Coriander leaves,6,20,13,513.814911,6.418373,18.102145,40.621084
Coriander leaves,8,15,15,468.764393,6.3018,18.913091,64.514515
Coriander leaves,9,15,19,500.916284,6.479069,17.632117,69.455569
Coriander leaves,14,19,12,586.617669,6.466068,20.649212,57.854599
Coriander leaves,8,14,10,432.863004,6.309004,23.55679,51.134062
Coriander leaves,14,12,19,555.453963,6.409509,19.845245,57.035602
Coriander leaves,14,13,16,558.844271,6.423813,23.262602,67.196859
Coriander leaves,6,12,13,414.176994,6.363545,17.580718,64.348749
Coriander leaves,11,19,19,410.20656,6.336575,18.373809,53.87151
Coriander leaves,5,12,13,415.969336,6.538584,16.23172,47.282236
Coriander leaves,8,15,20,519.081028,6.310886,16.142617,47.314803
Coriander leaves,15,18,14,482.726991,6.487005,23.42189,62.035653
Coriander leaves,8,11,20,441.149123,6.316839,16.169288,69.617337
Coriander leaves,7,18,11,449.190719,6.377756,24.045577,56.535223
Coriander leaves,8,12,11,408.181679,6.341187,23.480291,59.692932
Coriander leaves,11,11,17,506.572959,6.563887,24.817167,57.839648
Coriander leaves,13,14,14,481.16864,6.569261,21.321936,50.773051
Coriander leaves,13,18,18,592.719217,6.456437,17.836428,45.05979
Coriander leaves,13,20,13,567.633559,6.441553,19.941913,63.439205
Coriander leaves,12,14,14,560.254281,6.305393,20.003845,52.225896
Coriander leaves,9,19,14,422.990211,6.300381,22.808642,46.807221
Coriander leaves,15,14,13,422.576099,6.483297,21.98783,68.692426
Coriander leaves,10,18,10,589.894124,6.346903,18.612598,59.615482
Coriander leaves,12,13,10,491.671798,6.500193,20.782478,56.747468
Coriander leaves,7,18,17,535.989615,6.541764,16.671436,44.89289
Coriander leaves,7,15,17,484.957978,6.540992,17.288587,60.196687
Coriander leaves,7,11,12,413.535752,6.347855,23.436833,46.701127
Coriander leaves,7,11,17,544.356587,6.40929,19.373263,64.103178
Coriander leaves,7,19,16,468.863968,6.566195,15.877068,59.331621
Coriander leaves,9,16,15,559.543916,6.555804,21.442897,67.064916
Coriander leaves,6,12,12,407.266687,6.348625,24.49398,42.945346
Coriander leaves,5,11,19,403.474669,6.385543,24.12094,52.119154
Coriander leaves,11,12,13,512.776234,6.388838,19.189202,48.708033
Coriander leaves,7,18,20,474.143002,6.346525,23.918116,63.238882
Coriander leaves,6,15,11,596.968571,6.599315,24.411243,49.601408
Coriander leaves,13,14,13,507.829012,6.523631,16.090744,66.960378
Coriander leaves,7,10,12,556.470104,6.347664,17.290231,42.981804
Coriander leaves,5,14,17,548.880977,6.420727,19.168516,51.117562
Coriander leaves,12,18,17,505.196155,6.342666,19.643011,63.33449
Coriander leaves,11,18,14,499.884588,6.598698,16.208008,53.024181
Coriander leaves,9,13,14,465.28912,6.403203,20.526981,40.102968
Coriander leaves,5,17,15,466.078764,6.466187,18.961515,56.719924
Coriander leaves,7,10,20,429.889109,6.551204,18.702715,44.220672
Coriander leaves,12,15,19,535.572079,6.471342,16.953772,65.781502
Coriander leaves,9,16,18,463.720483,6.502697,17.471069,63.829441
Coriander leaves,12,20,12,581.007828,6.528201,23.38384,40.668616
Coriander leaves,9,14,11,534.565126,6.389481,19.151057,60.762365
Coriander leaves,10,14,12,550.464536,6.500174,18.92194,62.358078
Coriander leaves,10,11,13,545.271241,6.597737,19.091229,52.126043
Coriander leaves,6,13,18,549.471621,6.446109,17.05801,45.874793
Coriander leaves,7,12,10,565.107812,6.3698,16.850876,43.3802
Coriander leaves,14,17,20,568.555366,6.490673,23.09661,42.939132
Coriander leaves,15,13,14,415.859889,6.472484,21.644429,56.442772
Coriander leaves,10,11,18,558.619638,6.480831,16.046758,47.895336
Coriander leaves,6,14,19,525.14897,6.516076,23.061307,60.436415
Coriander leaves,7,11,16,460.018945,6.502515,22.877243,51.887309
Coriander leaves,14,14,14,444.810303,6.577539,15.421721,67.044915
Coriander leaves,5,16,19,514.355797,6.494869,15.878579,51.147362
Coriander leaves,15,17,11,565.230692,6.547211,16.705945,45.246909
Coriander leaves,11,12,13,460.860859,6.478061,19.644483,55.306403
Coriander leaves,12,10,16,442.650859,6.424863,24.885557,53.954474
Coriander leaves,6,14,17,527.355089,6.399381,24.750966,58.165679
Coriander leaves,13,20,19,520.399225,6.357644,18.924957,60.432613
Coriander leaves,11,18,16,512.993959,6.472728,21.249538,63.460389
Coriander leaves,13,19,13,491.788185,6.566582,22.947834,62.165919
Coriander leaves,8,14,18,409.759857,6.398163,16.900854,54.000221
Coriander leaves,6,18,19,449.946808,6.564613,23.061033,50.277829
Coriander leaves,10,11,16,592.202719,6.340746,21.184347,50.891996
Coriander leaves,5,13,15,496.912362,6.505008,23.163869,41.968284
Coriander leaves,15,14,17,565.48428,6.488719,15.165067,50.066337
Coriander leaves,14,17,13,501.323711,6.529796,23.014104,42.723886
Coriander leaves,10,12,19,597.755666,6.30324,18.369323,51.353342
Coriander leaves,8,13,14,453.719613,6.476481,22.708818,59.333841
Coriander leaves,15,18,15,424.314961,6.540615,23.746478,62.7853
Coriander leaves,9,17,16,466.89134,6.493751,19.709175,54.595274
Coriander leaves,9,16,14,577.37771,6.375314,23.123034,49.860584
Coriander leaves,14,11,17,520.565227,6.570129,17.448118,48.426355
Coriander leaves,7,10,15,471.023491,6.335825,17.419671,51.998763
Coriander leaves,12,16,10,415.9132,6.537834,23.796771,69.531945
Coriander leaves,14,18,14,481.177596,6.360867,15.295404,50.098899
Coriander leaves,15,11,20,460.974412,6.559071,18.489263,63.626751
Coriander leaves,12,15,20,570.859212,6.364041,17.785896,45.360154
Coriander leaves,5,19,19,406.649217,6.410823,23.791002,60.554463
Coriander leaves,8,17,17,568.536027,6.480178,19.037611,50.654843
Coriander leaves,5,14,17,411.449802,6.536246,17.569148,59.762596
Coriander leaves,13,19,16,552.304907,6.43427,19.460295,42.807984
Coriander leaves,11,20,12,403.440938,6.483276,17.53531,40.156346
Coriander leaves,9,18,14,540.121725,6.539527,23.516593,50.155779
Coriander leaves,7,11,14,453.385789,6.418323,17.030592,50.383836
Coriander leaves,14,16,13,573.185229,6.562249,21.316467,44.239535
Coriander leaves,10,16,20,425.818443,6.493785,24.195202,55.433374
Coriander leaves,14,18,14,596.520429,6.384659,20.557164,46.002039
Coriander leaves,5,14,16,477.109196,6.370719,21.133905,44.476565
Coriander leaves,7,20,14,509.388054,6.331347,21.42128,55.459436
Coriander leaves,11,15,19,456.687871,6.384611,19.802175,50.927957
Coriander leaves,8,10,15,539.094053,6.588986,24.935219,65.396806
Coriander leaves,6,16,11,514.463098,6.319005,20.837841,69.458378
Coriander leaves,8,14,10,480.77078,6.592415,20.667933,52.149093
Coriander leaves,5,16,18,594.132245,6.343984,22.847075,61.128551
Coriander leaves,10,15,14,536.831062,6.334382,19.652804,49.697994
Coriander leaves,8,18,18,521.182534,6.500608,20.927337,42.066825
Coriander leaves,11,18,19,482.851269,6.460592,16.590313,69.367691
Coriander leaves,8,20,10,490.445816,6.316129,20.83158,61.14801
Coriander leaves,15,20,12,506.262336,6.529423,18.933294,63.368919
Coriander leaves,6,12,20,499.416726,6.338356,20.209307,46.925229
Coriander leaves,12,15,20,469.542744,6.495033,15.318584,58.802882
Coriander leaves,6,10,20,442.923879,6.354815,24.772665,46.177369
Coriander leaves,6,12,13,487.588054,6.446538,15.989195,40.34963
Coriander leaves,9,14,18,469.345288,6.494729,20.17145,66.083131
Coriander leaves,11,14,13,411.899663,6.424453,18.74385,54.563373
Coriander leaves,5,20,20,471.005843,6.481326,17.956545,47.374727
Coriander leaves,15,19,10,517.013576,6.376599,16.335845,60.044552
Coriander leaves,7,11,14,407.064485,6.30851,23.299045,42.051394
Coriander leaves,5,14,17,423.363243,6.531459,20.498772,65.380025
Coriander leaves,11,19,13,449.170577,6.568878,23.154184,55.293556
Coriander leaves,8,13,13,462.753177,6.392923,23.967215,41.847946
Coriander leaves,9,18,15,448.1058,6.426701,22.038328,40.376316
Coriander leaves,6,10,19,435.417304,6.314399,22.152907,54.510629
Coriander leaves,6,16,16,591.788094,6.335316,24.633605,40.631978
Coriander leaves,10,16,14,467.232803,6.440806,22.153796,60.996822
Coriander leaves,13,11,19,583.311995,6.367682,16.286197,44.86144
Coriander leaves,5,15,19,506.10684,6.574517,20.021523,45.092046
Coriander leaves,8,15,17,492.128412,6.358462,15.431268,53.70595
Coriander leaves,12,15,12,427.432036,6.599923,21.231606,40.534052
Coriander leaves,11,12,15,434.133459,6.422525,18.667815,62.677499
Coriander leaves,15,15,15,515.731499,6.516168,21.980252,58.771892
Coriander leaves,13,11,14,544.114916,6.490019,16.302689,61.599537
Coriander leaves,13,20,14,516.129504,6.473339,24.534345,67.70274
Coriander leaves,5,10,14,474.773899,6.315616,18.56251,67.983376
Coriander leaves,10,17,15,477.691345,6.341291,18.732026,57.620533
Coriander leaves,10,18,20,444.534329,6.592703,23.473464,68.107474
Coriander leaves,12,17,14,557.421084,6.301492,18.543751,51.20548
Coriander leaves,7,12,18,414.241482,6.338316,19.425908,56.485127
Coriander leaves,5,11,17,512.329457,6.362658,24.331984,52.75601
Coriander leaves,9,20,13,444.770215,6.306079,22.679941,47.614398
Coriander leaves,11,17,13,543.206963,6.42235,24.868391,56.690907
Coriander leaves,12,17,20,533.623132,6.417128,17.306455,47.718442
Coriander leaves,6,17,18,483.332069,6.344989,23.335499,53.734995
Coriander leaves,5,10,19,494.230718,6.349358,19.728044,44.440039
Coriander leaves,5,18,13,485.175686,6.595849,23.594817,62.310815
Coriander leaves,8,13,17,532.44923,6.402811,16.25388,46.476863
Coriander leaves,9,19,18,590.565545,6.543602,24.82715,69.13217
Coriander leaves,12,18,17,538.360445,6.484321,18.93107,54.025895
Coriander leaves,15,15,15,521.50191,6.343965,24.630095,55.323802
Coriander leaves,12,18,20,581.611079,6.552474,15.885321,54.031591
Coriander leaves,5,10,11,465.511833,6.577233,21.586556,64.826111
Corn,76,38,16,769.257292,5.544312,21.909382,65.607134
Corn,74,33,20,770.90359,5.364138,20.116936,62.953394
Corn,71,35,20,713.543466,5.477467,28.73902,69.383479
Corn,73,37,16,516.514713,5.445446,26.397656,69.761521
Corn,71,31,16,562.577496,5.390935,20.067038,65.104338
Corn,76,40,16,757.957135,5.659926,20.474247,67.214024
Corn,71,30,11,785.250613,5.448803,21.868349,63.271654
Corn,76,40,10,592.817289,5.529728,28.916256,63.866427
Corn,78,32,20,690.899341,5.516821,25.885566,65.68084
Corn,80,31,10,514.185651,5.563819,24.009914,61.764022
Corn,76,34,20,552.708729,5.462953,27.923936,60.436005
Corn,75,39,20,724.589932,5.560814,29.456609,63.198788
Corn,70,35,15,555.840377,5.546054,23.672456,62.126397
Corn,74,40,17,680.392378,5.475428,28.864694,67.802437
Corn,79,38,18,647.850055,5.585685,26.393259,62.369489
Corn,75,32,11,576.773797,5.695864,29.659866,66.747979
Corn,78,40,12,519.319553,5.492331,22.626832,63.423667
Corn,77,31,19,529.506184,5.610052,25.478396,60.731186
Corn,72,37,17,545.454938,5.376764,22.84138,69.428089
Corn,79,32,10,699.013036,5.538602,27.98605,60.189938
Corn,78,32,15,789.216329,5.645751,22.331337,66.201105
Corn,72,33,12,546.911338,5.602023,21.921081,66.553202
Corn,75,32,18,570.32608,5.427064,24.33199,64.449888
Corn,70,40,15,544.458174,5.681188,28.201931,68.140183
Corn,73,38,11,707.35411,5.339433,22.423797,62.681145
Corn,78,32,15,544.496842,5.688676,20.908281,62.177871
Corn,77,32,15,530.267529,5.560831,22.716154,64.847579
Corn,72,32,19,738.472725,5.571718,25.293679,63.240899
Corn,76,34,14,631.758817,5.300122,29.017025,60.029988
Corn,80,32,16,680.011256,5.309615,20.055929,69.239767
Corn,74,31,20,748.885937,5.679803,23.033426,60.675243
Corn,71,34,11,578.450382,5.459965,24.837588,62.194833
Corn,77,33,20,599.357379,5.479897,20.863124,61.85195
Corn,76,38,18,703.217912,5.399888,23.763134,67.499544
Corn,72,37,10,537.122064,5.330633,21.558913,63.102698
Corn,73,40,15,622.969523,5.537208,26.804871,62.012982
Corn,70,34,12,578.399123,5.673894,28.174604,68.579476
Corn,76,39,20,706.077111,5.329938,23.93139,66.778582
Corn,74,39,16,774.79331,5.388307,27.307933,65.965844
Corn,76,39,20,698.110424,5.536997,23.615621,69.541526
Corn,73,39,10,697.107811,5.60679,22.44874,67.530112
Corn,80,35,11,582.4585,5.417004,20.699375,69.533991
Corn,80,31,12,550.978757,5.351457,22.947096,67.901471
Corn,80,38,11,512.850589,5.527993,22.910358,60.528689
Corn,77,40,18,572.657238,5.567342,23.683347,69.059775
Corn,77,38,13,580.815861,5.546414,21.634145,67.59253
Corn,70,35,11,526.236406,5.307719,28.682236,63.689052
Corn,73,32,18,611.091955,5.600426,24.055656,62.935048
Corn,76,30,16,550.106979,5.536669,23.218665,63.018849
Corn,80,32,16,773.130652,5.631918,28.051578,64.326326
Corn,75,39,13,798.135967,5.550154,28.060361,63.745325
Corn,70,36,16,670.188599,5.421086,28.784413,65.323578
Corn,78,37,20,733.375238,5.307184,20.741805,66.34071
Corn,77,40,11,615.611374,5.464844,26.484247,63.243732
Corn,72,38,11,783.941522,5.495446,24.56089,68.967835
Corn,77,32,16,748.79442,5.30282,23.472826,61.540248
Corn,74,35,14,645.089964,5.513858,28.291104,60.603259
Corn,76,40,19,759.06546,5.670829,22.330934,63.539259
Corn,73,38,12,700.934475,5.560442,27.897254,60.476329
Corn,71,38,13,705.947244,5.49927,20.850986,64.708537
Corn,80,39,16,504.169723,5.337305,21.760041,62.117961
Corn,78,36,11,697.44919,5.395227,20.821012,66.733696
Corn,74,40,14,652.432284,5.608661,20.769183,62.428027
Corn,71,32,13,593.504859,5.504163,24.299167,63.70923
Corn,74,40,14,581.357676,5.505765,28.311797,68.578105
Corn,73,37,20,750.890256,5.5409,29.314453,60.941286
Corn,71,33,15,552.979663,5.528989,25.039955,60.851223
Corn,78,36,11,537.338535,5.594594,29.620534,62.355007
Corn,75,33,12,621.237518,5.617143,21.528404,65.315512
Corn,72,35,17,662.819525,5.613709,28.576829,68.72169
Corn,76,30,10,749.77541,5.647218,29.087007,67.628711
Corn,72,35,16,737.718855,5.500007,20.384757,68.698618
Corn,74,40,20,780.307219,5.307572,29.1641,68.442924
Corn,75,36,11,559.158789,5.50665,22.664762,66.856392
Corn,76,40,16,526.849688,5.475909,25.147064,63.078225
Corn,78,30,11,688.99622,5.308245,22.873791,67.251087
Corn,75,39,15,532.406725,5.464121,20.136345,63.632705
Corn,76,39,18,575.653343,5.509212,25.021184,65.634339
Corn,74,34,17,607.58796,5.357005,22.73488,63.488379
Corn,70,35,12,698.419414,5.600284,22.749027,64.124101
Corn,71,30,19,677.949722,5.536661,29.464147,61.43915
Corn,70,37,16,600.17483,5.41702,28.623178,65.643364
Corn,77,35,18,795.862669,5.443828,29.802796,69.280729
Corn,79,39,11,685.272034,5.454108,29.659461,69.975732
Corn,77,33,12,577.828072,5.303843,26.013935,62.189506
Corn,73,39,16,742.363857,5.651207,24.818088,60.793263
Corn,72,38,10,744.074306,5.36447,28.672922,66.498694
Corn,73,31,12,547.920492,5.305321,26.747366,62.298109
Corn,76,30,15,770.027424,5.548535,21.69977,62.275289
Corn,76,37,17,535.387111,5.367438,22.527221,64.046078
Corn,78,34,14,679.217513,5.588263,21.909563,68.724251
Corn,74,36,17,528.28711,5.466526,23.220749,66.278688
Corn,75,33,15,667.831783,5.696951,20.630298,60.952547
Corn,79,33,14,678.467371,5.353273,25.42506,60.798454
Corn,70,37,15,657.026672,5.417398,29.592535,62.026719
Corn,79,36,17,665.775416,5.312542,24.696986,61.886494
Corn,74,35,19,768.124128,5.363402,21.00906,67.20829
Corn,78,40,18,573.985348,5.637723,20.004805,64.383052
Corn,72,33,16,609.838362,5.622483,25.432767,69.599622
Corn,77,40,10,659.746445,5.345792,26.123905,61.550182
Corn,80,40,12,633.08387,5.313725,29.170399,64.72818
Corn,77,37,15,691.463524,5.451594,20.902655,65.75141
Corn,76,31,16,787.703991,5.643729,25.949525,67.888698
Corn,80,34,12,651.905556,5.611619,23.60169,61.298573
Corn,73,39,18,642.74706,5.478153,25.217594,69.946351
Corn,70,33,10,705.151837,5.687789,25.836304,61.289132
Corn,74,33,17,746.6432,5.564544,24.542908,66.846348
Corn,80,35,13,648.103422,5.562245,29.436989,69.800458
Corn,73,31,19,696.494365,5.307762,24.487696,65.602195
Corn,75,38,15,663.232516,5.337949,27.456767,67.727749
Corn,71,30,18,616.410572,5.444317,20.165658,69.284455
Corn,71,31,12,574.889478,5.657637,20.421889,64.075888
Corn,73,38,16,732.514658,5.592087,22.087933,65.311112
Corn,71,34,11,704.475479,5.482395,25.63863,68.979723
Corn,71,30,18,789.525006,5.535146,24.432657,63.133783
Corn,77,31,17,664.48368,5.654455,23.332897,68.602817
Corn,79,31,17,574.412075,5.419792,23.021598,61.985998
Corn,75,39,11,756.570855,5.472476,20.083281,63.731821
Corn,77,38,17,775.853426,5.308502,21.240977,66.643226
Corn,71,30,12,562.55182,5.532353,24.31855,66.933371
Corn,78,32,20,580.497542,5.69496,28.671513,69.142484
Corn,72,37,12,736.835401,5.371823,22.418084,60.866562
Corn,80,35,19,565.252223,5.606811,21.041378,65.085002
Corn,74,39,11,773.467029,5.69733,21.350397,63.674245
Corn,74,32,13,580.769134,5.604456,22.273653,68.487279
Corn,75,40,20,727.63528,5.429909,24.392211,62.298105
Corn,72,31,13,561.920152,5.361445,26.872588,64.28932
Corn,71,39,12,799.913205,5.324142,26.10271,68.562549
Corn,76,31,10,779.519226,5.378893,26.97651,63.376373
Corn,74,35,16,681.7737,5.36845,24.644806,68.860301
Corn,74,30,10,728.086656,5.380651,26.335476,69.757059
Corn,79,33,10,569.819793,5.563997,21.045877,65.727357
Corn,80,36,16,502.544519,5.455229,29.80445,62.827981
Corn,79,39,16,766.375019,5.684852,26.305512,63.170514
Corn,72,39,11,677.383916,5.626797,26.697683,62.655726
Corn,72,33,12,589.142995,5.308962,29.057781,67.953067
Corn,79,40,20,686.027107,5.684119,26.033613,60.015047
Corn,75,30,18,591.80411,5.437987,29.552755,65.822429
Corn,71,30,14,557.033365,5.384548,24.55342,69.485901
Corn,76,37,13,778.604382,5.473342,23.10652,60.575808
Corn,78,37,12,795.153582,5.473771,26.005522,62.094363
Corn,76,35,14,541.254324,5.48539,26.158434,62.698389
Corn,80,37,17,653.498278,5.644299,23.825694,66.541464
Corn,73,39,11,736.692349,5.344498,24.014912,62.586317
Corn,75,30,18,757.071025,5.371187,21.894339,69.440694
Corn,73,39,16,743.270828,5.339568,21.037311,64.800647
Corn,76,37,16,642.026187,5.462546,20.345286,64.946931
Corn,71,37,20,566.640389,5.484122,21.778458,63.902456
Corn,75,39,12,727.26722,5.321923,27.874605,67.52246
Corn,70,33,12,508.491734,5.641751,25.076969,60.788721
Corn,78,36,20,550.946148,5.62411,23.616609,62.899965
Corn,73,34,19,747.294266,5.557061,27.845246,61.771471
Corn,78,38,11,668.664877,5.346994,24.569373,62.26853
Corn,79,38,11,765.04741,5.460796,26.745132,62.981204
Corn,76,39,16,613.186801,5.348367,27.66728,65.715352
Corn,73,30,12,525.265726,5.679027,21.255294,69.813879
Corn,72,39,19,577.355836,5.323525,28.497984,65.407616
Corn,70,39,13,735.721886,5.409094,23.805785,62.565291
Corn,76,37,18,637.850408,5.469821,25.437579,62.193094
Corn,73,32,10,607.017682,5.64184,29.689204,62.909775
Corn,73,35,13,535.891959,5.598717,28.434493,69.263374
Corn,73,32,16,776.071938,5.433506,27.877393,67.612412
Corn,70,30,15,640.341778,5.458929,22.326227,67.54369
Corn,71,34,18,733.143735,5.481458,26.138214,62.620399
Corn,77,33,17,750.655622,5.503989,20.179202,64.708421
Corn,77,35,10,642.459987,5.590234,26.20359,62.85619
Corn,78,30,17,755.447221,5.55004,29.353757,67.34978
Corn,79,35,11,731.194387,5.311444,28.623005,60.802658
Corn,74,40,12,611.541223,5.503229,21.297093,69.685019
Corn,80,39,16,677.97134,5.539803,26.914745,65.419213
Corn,76,34,18,703.070728,5.41125,28.648475,64.24431
Corn,78,37,17,509.388571,5.325842,22.248623,62.907932
Corn,80,32,16,780.258329,5.538416,26.833838,60.849939
Corn,80,33,17,544.276803,5.693572,26.817104,66.876672
Corn,70,38,20,640.973351,5.319099,27.22595,68.880072
